2.1832,2.2121,2.1447,2.2042,2.1544,2.1861,2.2206,2.1609,2.1439,2.1648,2.1987,2.1517,2.172,2.1533,2.1851,2.1812,2.1374,2.2285,2.1901,2.3079,2.2124,2.1798,2.2537,2.253,2.2491,2.2605,2.2786,2.3554,2.3049,2.3973,2.4875,2.6049,3.5727,2.6514,2.4634,2.3415
2.0927,2.1146,2.0533,2.0764,2.063,2.0853,2.1135,2.0647,2.0503,2.0862,2.0925,2.0849,2.0347,2.0779,2.0851,2.0963,2.0405,2.1274,2.0996,2.2036,2.082,2.1043,2.1635,2.1517,2.1305,2.1792,2.194,2.2451,2.2331,2.2744,2.3106,2.399,2.5062,3.457,2.5319,2.3671
1.9413,1.9826,1.9513,1.9913,1.9867,1.9944,2.008,1.9744,1.94,1.9929,1.9984,2.0059,1.9192,1.9842,2.0211,1.9877,1.9513,2.0274,2.0265,2.058,1.9934,1.9965,2.0861,2.054,2.0431,2.0372,2.0894,2.1041,2.1352,2.0969,2.1453,2.1959,2.29,2.3652,3.324,2.3684
1.8989,1.8942,1.8965,1.9303,1.9027,1.9044,1.9052,1.8917,1.8789,1.8806,1.9187,1.8773,1.8514,1.8653,1.915,1.8899,1.8867,1.9648,1.9175,1.9528,1.9156,1.8981,1.9555,1.9185,1.9603,1.9485,1.951,2.0016,2.0104,1.9854,2.0287,2.0845,2.1121,2.1681,2.2336,3.2012
1.7963,1.8097,1.7954,1.8329,1.8187,1.8018,1.8106,1.8115,1.7982,1.8059,1.8139,1.7693,1.7583,1.7719,1.8527,1.8241,1.7934,1.8267,1.8213,1.8607,1.7858,1.7906,1.8379,1.8101,1.8323,1.8477,1.852,1.8911,1.8946,1.882,1.9034,1.9205,1.9752,1.9951,2.0533,2.1239
1.6624,1.7353,1.6798,1.7483,1.7228,1.6982,1.7188,1.7213,1.7238,1.7038,1.6902,1.6893,1.6654,1.6612,1.7472,1.7017,1.7208,1.7337,1.6922,1.7477,1.7071,1.7098,1.7462,1.7488,1.7337,1.7178,1.7508,1.7662,1.7565,1.7784,1.7971,1.8217,1.8425,1.852,1.8991,1.9294
1.5815,1.6473,1.5999,1.6926,1.6168,1.6042,1.6494,1.5884,1.6068,1.585,1.5824,1.6112,1.5801,1.5899,1.6444,1.6241,1.6381,1.6314,1.6518,1.6779,1.612,1.6234,1.6332,1.6553,1.6626,1.6441,1.6356,1.6865,1.67,1.6705,1.7042,1.7307,1.7294,1.7504,1.7814,1.781
1.4898,1.5348,1.4976,1.5638,1.51,1.5086,1.5701,1.5567,1.5201,1.531,1.5011,1.5339,1.4655,1.5264,1.557,1.5439,1.5345,1.5535,1.5443,1.5757,1.5335,1.538,1.5759,1.584,1.5559,1.5579,1.5395,1.5927,1.5619,1.5666,1.5686,1.6255,1.5707,1.6211,1.6654,1.6293
1.3898,1.4497,1.4165,1.4617,1.4528,1.3883,1.4622,1.4669,1.4599,1.4471,1.3938,1.4217,1.4178,1.4769,1.4875,1.4609,1.4493,1.4599,1.4815,1.4934,1.4553,1.4752,1.5096,1.4778,1.4855,1.4504,1.4769,1.4677,1.4647,1.4706,1.4898,1.5102,1.4988,1.5417,1.5535,1.5264
1.3389,1.3911,1.3579,1.406,1.3725,1.3607,1.4064,1.3887,1.4113,1.3786,1.3333,1.3516,1.3387,1.3935,1.4399,1.3992,1.3496,1.3913,1.4095,1.41,1.3672,1.3831,1.4113,1.3947,1.4002,1.3822,1.3909,1.4003,1.3957,1.3981,1.4018,1.4148,1.3951,1.428,1.452,1.4462
1.3003,1.2901,1.2988,1.3425,1.2741,1.2911,1.3334,1.3097,1.3335,1.3024,1.292,1.2725,1.2709,1.3379,1.3453,1.3346,1.2792,1.3558,1.3421,1.3523,1.2845,1.3114,1.3459,1.3414,1.3323,1.3018,1.327,1.3624,1.3523,1.3318,1.3306,1.3616,1.3344,1.3399,1.351,1.3754
1.2311,1.2345,1.2442,1.2744,1.2291,1.239,1.2694,1.2278,1.2711,1.2546,1.2351,1.2153,1.2112,1.2596,1.2678,1.2628,1.2563,1.2936,1.2855,1.3082,1.2336,1.2924,1.2639,1.307,1.293,1.2231,1.2593,1.2891,1.2757,1.2628,1.2815,1.3196,1.2913,1.2768,1.2873,1.2771
1.1794,1.1714,1.1817,1.2074,1.194,1.1796,1.2218,1.1838,1.2079,1.2088,1.1678,1.1665,1.1402,1.1588,1.2147,1.1971,1.1895,1.2359,1.219,1.2585,1.1861,1.2254,1.2123,1.227,1.1923,1.1901,1.2217,1.2142,1.2164,1.1934,1.2245,1.2408,1.23,1.2294,1.2332,1.2075
1.124,1.1416,1.1078,1.163,1.1524,1.1612,1.163,1.1234,1.121,1.1548,1.1436,1.1338,1.112,1.126,1.1575,1.1872,1.1504,1.177,1.1872,1.2041,1.124,1.2094,1.1759,1.1774,1.1431,1.1499,1.1838,1.168,1.1298,1.16,1.1596,1.1853,1.1614,1.1932,1.1834,1.1783
1.1107,1.0909,1.0823,1.12,1.0651,1.1167,1.1273,1.0801,1.0835,1.0999,1.0746,1.0648,1.0391,1.0964,1.1183,1.1135,1.0804,1.1319,1.1148,1.1422,1.1142,1.1204,1.1011,1.1216,1.0948,1.096,1.1318,1.112,1.1081,1.1092,1.1262,1.1321,1.1353,1.1549,1.1512,1.1313
1.0452,1.063,1.0387,1.0904,1.0168,1.0763,1.0925,1.0246,1.0437,1.0624,1.0105,1.0111,1.0212,1.0352,1.0774,1.0608,1.0306,1.0993,1.0685,1.1065,1.0446,1.0717,1.0706,1.0964,1.0483,1.038,1.0791,1.0739,1.061,1.0746,1.0702,1.1035,1.1095,1.0625,1.1208,1.0546
1.0378,1.0149,1.0145,1.046,0.99462,1.0234,1.037,1.0189,1.0136,1.0484,0.99578,1.0028,0.98243,0.98068,1.05,1.0351,0.98438,1.059,1.0367,1.0346,0.98924,1.0399,1.0428,1.0668,1.0038,1.006,1.0421,1.0343,1.0328,1.004,1.0273,1.0555,1.0748,1.043,1.0627,1.0393
0.9858,0.96623,0.97025,1.0076,0.94614,1.0074,0.98995,0.96111,0.96571,0.98483,0.95483,0.94077,0.96228,0.93468,0.98969,0.97381,0.96863,1.0019,0.98029,1.0004,0.96526,0.99727,1.0047,1.0061,0.95768,0.97323,1.0023,0.97343,0.98425,0.98464,0.99436,0.98528,0.99572,0.98561,1.0158,0.99922
0.96072,0.92534,0.91783,0.93053,0.9105,0.9687,0.97291,0.92858,0.93383,0.96889,0.93655,0.90292,0.90467,0.92191,0.93921,0.94602,0.92159,0.99539,0.94485,0.96824,0.95496,0.94465,0.97485,0.98865,0.95496,0.92288,0.97239,0.92787,0.92236,0.95476,0.94602,0.95658,0.94537,0.95139,0.9753,0.94342
0.92813,0.91025,0.88426,0.91342,0.87454,0.96176,0.91673,0.89489,0.90208,0.9199,0.89022,0.88517,0.89132,0.86372,0.90785,0.91997,0.90493,0.93804,0.91245,0.93519,0.92392,0.92392,0.93649,0.94362,0.91297,0.90033,0.93189,0.89929,0.92664,0.90253,0.92217,0.94634,0.91679,0.92729,0.912,0.90934
0.88711,0.89048,0.83974,0.87039,0.84324,0.89904,0.90215,0.87849,0.86923,0.86508,0.88841,0.86035,0.84253,0.83955,0.88569,0.85789,0.88582,0.88925,0.86618,0.91005,0.89333,0.905,0.90396,0.90137,0.86579,0.877,0.88983,0.86106,0.87059,0.86229,0.861,0.90895,0.87765,0.85322,0.89223,0.88011
0.86696,0.85756,0.79788,0.84778,0.83696,0.83501,0.84259,0.84221,0.83268,0.84914,0.86592,0.8481,0.83242,0.8297,0.84415,0.82471,0.87162,0.86437,0.84376,0.84272,0.8632,0.87039,0.89126,0.9015,0.84843,0.84441,0.87454,0.80631,0.82108,0.8308,0.84551,0.85957,0.83741,0.84402,0.83767,0.86223
0.84486,0.84771,0.76237,0.84052,0.81065,0.77734,0.79568,0.79561,0.78881,0.8538,0.82892,0.81207,0.8019,0.81104,0.79723,0.82814,0.8262,0.83249,0.83002,0.84655,0.83547,0.81654,0.85834,0.86061,0.81836,0.79212,0.84234,0.80605,0.77844,0.81071,0.82173,0.81551,0.79646,0.79613,0.81013,0.7949
0.78168,0.8019,0.76231,0.79471,0.79056,0.74462,0.803,0.76503,0.76594,0.8194,0.8275,0.79795,0.73522,0.77041,0.79166,0.79574,0.78304,0.7971,0.7916,0.80294,0.77494,0.81233,0.81097,0.82834,0.78952,0.77255,0.80734,0.77242,0.7662,0.7927,0.77728,0.78855,0.78751,0.77397,0.78039,0.77708
0.72116,0.77961,0.72446,0.75077,0.74157,0.74403,0.7938,0.74883,0.73684,0.78453,0.76937,0.75978,0.73302,0.74624,0.75803,0.76224,0.74773,0.75097,0.72064,0.74734,0.75609,0.74552,0.78609,0.80326,0.74954,0.76341,0.78285,0.76535,0.7325,0.75848,0.73205,0.73995,0.77339,0.73205,0.75285,0.73205
0.69861,0.7349,0.68358,0.73438,0.70878,0.70541,0.76723,0.71779,0.72213,0.72809,0.74021,0.71494,0.70431,0.71364,0.74883,0.73859,0.71416,0.70833,0.72388,0.70852,0.71915,0.7233,0.73503,0.76905,0.7095,0.74578,0.75012,0.72466,0.69945,0.73425,0.69336,0.74643,0.7347,0.68986,0.70697,0.70742
0.67535,0.70541,0.63854,0.68176,0.68552,0.68014,0.74559,0.69193,0.67444,0.69504,0.70593,0.67217,0.65785,0.69433,0.70075,0.69796,0.67878,0.67982,0.68714,0.68908,0.68604,0.68183,0.69537,0.74961,0.70418,0.68273,0.71863,0.68539,0.70042,0.70425,0.66977,0.66692,0.69083,0.65558,0.68714,0.69582
0.66951,0.66336,0.62901,0.65234,0.64696,0.68753,0.71973,0.66154,0.68435,0.67444,0.70956,0.63498,0.64606,0.67897,0.68494,0.6931,0.64975,0.65934,0.68034,0.69446,0.62973,0.64787,0.66064,0.71909,0.65824,0.67288,0.68947,0.6607,0.67185,0.68176,0.62973,0.65429,0.66303,0.64541,0.66174,0.65578
0.64269,0.61748,0.59376,0.58903,0.63128,0.63666,0.6526,0.63174,0.61716,0.65759,0.67658,0.61761,0.61508,0.63426,0.63692,0.67165,0.63491,0.64748,0.66083,0.63575,0.64042,0.62435,0.6215,0.7058,0.63122,0.61165,0.64703,0.62137,0.65312,0.64158,0.64029,0.64003,0.63206,0.62791,0.62357,0.63193
0.5808,0.62189,0.58177,0.58216,0.61106,0.62474,0.6272,0.58657,0.604,0.61515,0.64599,0.61586,0.60925,0.59746,0.62273,0.66219,0.61787,0.60478,0.62098,0.61806,0.61541,0.59571,0.6051,0.67522,0.59506,0.61495,0.62571,0.60186,0.61806,0.62182,0.61573,0.62623,0.61191,0.59979,0.59707,0.64016
0.55644,0.60782,0.55261,0.5716,0.55462,0.58216,0.60031,0.54918,0.57322,0.60964,0.61677,0.58411,0.57458,0.55158,0.60601,0.62065,0.59078,0.57763,0.59409,0.58242,0.60128,0.57063,0.6005,0.60076,0.55294,0.58359,0.58923,0.58942,0.59383,0.59162,0.60653,0.57413,0.60108,0.5738,0.60225,0.6027
0.55028,0.5808,0.55009,0.55508,0.54458,0.57478,0.5648,0.54613,0.55709,0.57542,0.57367,0.57277,0.5589,0.53402,0.57633,0.57218,0.56739,0.53765,0.56149,0.58962,0.55501,0.55287,0.57225,0.58288,0.55514,0.56706,0.58035,0.58346,0.59247,0.57892,0.57912,0.55164,0.57419,0.54568,0.55495,0.56648
0.52553,0.53499,0.53758,0.54536,0.51121,0.52501,0.54905,0.53227,0.55547,0.55987,0.54361,0.53881,0.56078,0.5035,0.55443,0.55592,0.53991,0.53363,0.52209,0.56175,0.54827,0.53421,0.56136,0.56408,0.4998,0.55242,0.54095,0.56195,0.56538,0.55151,0.52326,0.51179,0.54387,0.53389,0.53065,0.52618
0.49766,0.52572,0.49209,0.52611,0.4663,0.5081,0.51853,0.5103,0.50803,0.52676,0.52216,0.50862,0.52747,0.51458,0.51497,0.50687,0.50201,0.54497,0.50408,0.52916,0.51471,0.52987,0.50874,0.55935,0.48743,0.50862,0.52494,0.53829,0.52242,0.51684,0.51218,0.5125,0.51147,0.50414,0.51996,0.50317
0.48412,0.4987,0.48522,0.51276,0.44582,0.48393,0.50395,0.48717,0.47472,0.49676,0.49067,0.486,0.51283,0.48568,0.4882,0.49371,0.472,0.51348,0.47848,0.49494,0.47006,0.5011,0.48432,0.53091,0.4523,0.48354,0.50453,0.49144,0.49462,0.48095,0.48522,0.48192,0.47239,0.47842,0.48918,0.46293
0.4442,0.47369,0.44479,0.49961,0.45736,0.45548,0.47693,0.465,0.44297,0.4893,0.49384,0.46773,0.50486,0.4674,0.46559,0.48814,0.47278,0.48185,0.44446,0.47116,0.44608,0.46999,0.47822,0.5138,0.44129,0.44213,0.45859,0.48354,0.47531,0.45749,0.4722,0.46883,0.44556,0.44433,0.449,0.44472
0.43325,0.44032,0.43111,0.44731,0.41349,0.4339,0.45859,0.44524,0.42405,0.47414,0.44855,0.42146,0.46766,0.43701,0.44323,0.45541,0.43222,0.45995,0.42755,0.45645,0.43934,0.45308,0.46228,0.49332,0.41958,0.42638,0.43422,0.45943,0.45619,0.44939,0.44388,0.45606,0.41427,0.41699,0.42237,0.43494
0.40992,0.42612,0.38601,0.44634,0.40571,0.40513,0.45859,0.41401,0.40429,0.45347,0.42716,0.38232,0.42619,0.4177,0.43824,0.42988,0.42574,0.44116,0.42412,0.43837,0.41977,0.4234,0.43435,0.47278,0.40267,0.38284,0.39949,0.43921,0.419,0.42088,0.42282,0.41815,0.40157,0.41427,0.41653,0.39593
0.38115,0.4061,0.37688,0.41854,0.36469,0.37746,0.42541,0.4002,0.3794,0.42399,0.39677,0.39664,0.39411,0.39722,0.41232,0.3958,0.37163,0.41252,0.37966,0.405,0.39846,0.38439,0.40403,0.44699,0.40202,0.37662,0.39223,0.41226,0.40208,0.40273,0.38375,0.39081,0.36664,0.37007,0.38621,0.37053
0.36865,0.38148,0.3391,0.3761,0.35439,0.36541,0.39612,0.37344,0.38109,0.38044,0.3774,0.36269,0.3748,0.37856,0.39126,0.40759,0.36677,0.38588,0.36923,0.37798,0.347,0.35569,0.4017,0.4201,0.37876,0.34642,0.36139,0.37377,0.37092,0.38543,0.36871,0.3459,0.3529,0.36165,0.37338,0.36651
0.33612,0.37331,0.32802,0.35802,0.34117,0.34065,0.35135,0.34059,0.3704,0.37934,0.36606,0.33819,0.38122,0.36871,0.34493,0.38582,0.34409,0.38096,0.34001,0.35867,0.32147,0.35167,0.36184,0.3934,0.34746,0.32789,0.34681,0.34001,0.34681,0.35472,0.3299,0.33087,0.34422,0.32419,0.34908,0.3577
0.32413,0.3288,0.29931,0.33839,0.29037,0.30683,0.31979,0.33171,0.3369,0.32892,0.33281,0.32057,0.35692,0.34603,0.34253,0.33754,0.31746,0.34623,0.3516,0.32141,0.31337,0.32931,0.34033,0.35951,0.3437,0.32368,0.33988,0.31791,0.3273,0.34059,0.31,0.34849,0.33515,0.31357,0.3089,0.36489
0.29257,0.31668,0.29316,0.3216,0.27883,0.29471,0.29503,0.31195,0.30391,0.30048,0.31214,0.31136,0.35238,0.30761,0.3207,0.32873,0.27093,0.31778,0.31733,0.30268,0.30113,0.29056,0.31746,0.33255,0.30009,0.28136,0.29873,0.31227,0.2949,0.31214,0.29652,0.28441,0.32355,0.27747,0.28603,0.33074
0.2741,0.27987,0.27048,0.28888,0.26957,0.27721,0.26678,0.28687,0.27352,0.27009,0.2787,0.28253,0.30858,0.27352,0.29264,0.29011,0.27093,0.29328,0.29212,0.27527,0.26749,0.26963,0.30534,0.2984,0.27825,0.28324,0.26484,0.28272,0.26471,0.27417,0.28603,0.27391,0.32063,0.27404,0.266,0.28007
0.23762,0.27067,0.25045,0.2614,0.25758,0.25499,0.25201,0.25207,0.24319,0.26127,0.27132,0.273,0.27197,0.2476,0.25777,0.26749,0.2441,0.29763,0.25855,0.26056,0.23056,0.25285,0.28784,0.27261,0.26153,0.23231,0.25369,0.28156,0.25162,0.25933,0.27022,0.26153,0.29737,0.25266,0.23244,0.26523
0.21313,0.24216,0.20477,0.24313,0.22116,0.2301,0.23134,0.24157,0.23257,0.21825,0.24099,0.2327,0.24294,0.21708,0.24818,0.25065,0.19634,0.25823,0.2408,0.21378,0.22149,0.22635,0.26348,0.24365,0.24456,0.20963,0.23088,0.25777,0.23296,0.23399,0.22071,0.23639,0.2463,0.24235,0.2325,0.23639
