143,3,18.879,-33.358,1.593,-41.869,-0.49616,11.932,-10.577
143,3.5,27.976,-44.005,1.2114,-46.983,-0.34818,11.809,-10.353
143,4,14.684,-22.134,-0.23056,-57.465,-0.028453,8.4405,-10.488
143,4.5,7.9517,-19.818,-0.24252,-56.833,-0.04338,8.4301,-12.953
143,5,0.74028,-23.276,1.4705,-49.501,-1.4701,11.272,-14.277
143,5.5,20.574,-30.208,-1.3148,-39.824,0.33468,8.6066,-12.321
143,6,23.492,-22.711,-6.0887,-13.995,0.26917,2.6477,-9.3093
143,6.5,37.579,-22.249,-8.1581,15.086,0.25599,0.33868,-5.5067
143,7,61.715,-16.872,-13.637,44.011,0.24774,-5.8481,-3.0051
143,7.5,141.7,15.433,-27.208,169.46,0.2557,-22.313,0.21497
143,8,308.94,21.042,-35.463,295.6,0.25404,-31.479,7.7925
143,8.5,292.57,27.824,-33.362,371.19,0.24656,-29.059,14.426
143,9,358.25,47.945,-34.624,431.71,0.23889,-30.925,19.037
143,9.5,198.33,1.9982,-25.808,267.34,0.22383,-21.263,22.067
143,10,374.99,54.332,-40.552,488.02,0.23195,-38.823,16.055
143,10.5,400.8,48.67,-36.607,524.68,0.22225,-33.878,30.755
143,11,284.68,32.077,-26.374,513.02,0.21931,-21.044,26.695
143,11.5,485.23,77.78,-32.977,669.97,0.21808,-29.378,37.589
143,12,603.29,76.996,-40.679,690.38,0.21556,-38.162,46.845
143,12.5,572.7,63.303,-39.037,695.31,0.21598,-36.541,47.83
143,13,547.51,64.978,-40.673,709.68,0.2169,-38.326,45.777
143,13.5,593.86,65.618,-38.928,689.2,0.21983,-35.784,43.571
143,14,465,24.507,-37.034,553.21,0.21982,-33.383,40.65
143,14.5,521.69,26.588,-42.173,505.67,0.22551,-39.837,30.74
143,15,208.94,-19.175,-17.16,239.54,0.22299,-9.9561,20.822
143,15.5,100.38,-14.299,-9.5916,97.246,0.22688,-4.114,-3.8899
143,16,157.46,-0.82382,-13.398,207.9,0.24064,-7.2064,2.2774
143,16.5,193.95,-14.205,-19.969,206.13,0.23619,-15.831,10.008
143,17,108.58,-24.002,-10.74,84.696,0.21998,-5.3406,9.484
143,17.5,169.17,-12.978,-18.154,187.52,0.26417,-14.407,7.3129
143,18,122.46,-37.348,-6.1926,72.803,0.2463,2.8155,10.452
143,18.5,55.356,-25.434,-0.90329,6.7507,0.25337,7.5691,3.6942
143,19,57.424,-39.462,-0.52479,-0.063505,0.39492,9.2793,-3.2953
143,19.5,34.31,-23.074,-0.075072,-14.875,0.80488,8.6239,-3.7179
143,20,15.36,-16.369,-0.29261,-34.935,-0.16284,5.7475,-6.2034
143,20.5,11.662,-21.85,-0.32391,-49.728,-0.1283,8.0914,-11.392
143,21,6.0973,-20.837,-0.18273,-58.197,-0.012971,8.1324,-14.976
143,21.5,14.684,-31.001,0.42624,-61.264,-0.20476,10.428,-15.385
143,22,6.931,-21.368,-0.13896,-60.486,-0.23627,8.5306,-15.059
143,22.5,-1.0048,-11.098,-0.67647,-55.61,-0.27672,4.3198,-17.553
143,23,2.4066,-12.051,-0.52533,-51.815,-0.086476,5.0877,-21.416
143,23.5,3.0284,-12.168,-0.31006,-49.929,-0.076039,5.9002,-23.48
143,24,1.674,-10.852,-0.36609,-48.816,-0.18376,5.4749,-24.465
144,0.5,-2.6448,-9.2822,-0.52036,-53.303,-0.44103,4.6513,-23.807
